Script started on 2026-04-22 15:20:31+00:00 [COMMAND="cd ~/secure-reliable-file-fransfer && sudo PYTHONPATH=. python3 -u main.py --mode server --config config_phase1.json" TERM="xterm-256color" TTY="/dev/pts/0" COLUMNS="222" LINES="30"]
[SERVER] Listening on 172.31.77.14:50000
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 478267

[SERVER][DEBUG] accepted ACK 478292
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478314
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478338
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478363
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478387
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 478387

[SERVER][DEBUG] accepted ACK 478410
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478433
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478457
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478481
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478505
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 478505[SERVER][DEBUG] accepted ACK 478528

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478551
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478575
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478600
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478624
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478648
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478670
[SERVER] retransmitted DATA seq 478648
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478693
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478716
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478741
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478765
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 478765[SERVER][DEBUG] accepted ACK 478787

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478812
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478836
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478861
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478885
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 478885[SERVER][DEBUG] accepted ACK 478905

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478927
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478959
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 478997
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479035
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479067
[SERVER] retransmitted DATA seq 479035
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479093
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479118
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479141
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479164
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479187
[SERVER] retransmitted DATA seq 479164
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479212
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479236
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479260
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479283
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479306
[SERVER] retransmitted DATA seq 479283
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479330
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479354
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479379
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479401
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 479401

[SERVER][DEBUG] accepted ACK 479426
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479450
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479473
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479498
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479522
[SERVER] retransmitted DATA seq 479522[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479547

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479569
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479593
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479618
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479642
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479666
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 479666

[SERVER][DEBUG] accepted ACK 479688
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479712
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479735
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479759
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479784
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 479784

[SERVER][DEBUG] accepted ACK 479806
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479830
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479854
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479877
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479902
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 479902[SERVER][DEBUG] accepted ACK 479924

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479949
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479973
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 479998
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480024
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480047
[SERVER] retransmitted DATA seq 480047[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480072

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480096
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480121
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480147
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480171
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480194
[SERVER] retransmitted DATA seq 480171
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480219
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480243
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480268
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480291
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480314
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480338
[SERVER] retransmitted DATA seq 480314
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480362
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480386
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480409
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480432
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480456
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480480
[SERVER] retransmitted DATA seq 480456
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480504
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480528
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480551
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480574
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480599
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480623
[SERVER] retransmitted DATA seq 480599
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480648
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480672
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480694
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480718
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480741
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480765
[SERVER] retransmitted DATA seq 480741
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480790
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480814
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480836
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480859
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480883
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480907
[SERVER] retransmitted DATA seq 480883
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480930
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480955
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 480977
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481002
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481026
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481050
[SERVER] retransmitted DATA seq 481026
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481074
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481098
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481120
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481145
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481170
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 481170[SERVER][DEBUG] accepted ACK 481189

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481201
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481213
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481280
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481313
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481336
[SERVER] retransmitted DATA seq 481313
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481361
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481384
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481407
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481431
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481455
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481479
[SERVER] retransmitted DATA seq 481455
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481502
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481526
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481548
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481573
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481598
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481622
[SERVER] retransmitted DATA seq 481598
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481647
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481670
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481693
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481716
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481741
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 481741[SERVER][DEBUG] accepted ACK 481765

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481790
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481813
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481838
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481862
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481886
[SERVER] retransmitted DATA seq 481862
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481911
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481935
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481958
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 481981
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 481981[SERVER][DEBUG] accepted ACK 482005

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482030
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482053
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482078
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482101
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 482101[SERVER][DEBUG] accepted ACK 482124

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482148
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482172
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482196
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482220
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482243
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 482243[SERVER][DEBUG] accepted ACK 482265

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482289
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482313
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482338
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482362
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482385
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 482385

[SERVER][DEBUG] accepted ACK 482409
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482434
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482459
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482484
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482506
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482531
[SERVER] retransmitted DATA seq 482506
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482554
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482579
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482603
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482625
[SERVER] retransmitted DATA seq 482625[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482648

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482672
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482697
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482720
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482744
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 482744

[SERVER][DEBUG] accepted ACK 482767
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482791
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482815
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482840
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482864
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 482864

[SERVER][DEBUG] accepted ACK 482889
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482911
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482935
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482960
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 482984
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 482984
[SERVER][DEBUG] accepted ACK 483008

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483031
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483055
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483079
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483102
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 483102[SERVER][DEBUG] accepted ACK 483127

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483149
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483174
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483189
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483225
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483253
[SERVER] retransmitted DATA seq 483225
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483297
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483331
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483355
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 483355

[SERVER][DEBUG] accepted ACK 483378
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483402
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483426
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483447
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483487
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 483487

[SERVER][DEBUG] accepted ACK 483507
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483535
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483574
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483598
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483620
[SERVER] retransmitted DATA seq 483620[SERVER][DEBUG] raw packet len=60

[SERVER][DEBUG] accepted ACK 483650
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483674
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483699
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483723
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483744
[SERVER] retransmitted DATA seq 483744[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483769

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483793
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483818
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483842
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483866
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483889
[SERVER] retransmitted DATA seq 483866
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483913
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483938
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483962
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 483986
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484010
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 484010

[SERVER][DEBUG] accepted ACK 484035
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484060
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484086
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484111
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484135
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 484135

[SERVER][DEBUG] accepted ACK 484160
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484184
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484209
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484235
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484257
[SERVER] retransmitted DATA seq 484257[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484282

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484306
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484331
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484356
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484380
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484404
[SERVER] retransmitted DATA seq 484404[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484428

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484453
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484478
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484502
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484526
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 484526

[SERVER][DEBUG] accepted ACK 484550
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484574
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484598
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484622
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484646
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 484646

[SERVER][DEBUG] accepted ACK 484669
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484694
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484719
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484746
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484769
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 484769

[SERVER][DEBUG] accepted ACK 484793
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484817
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484842
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484867
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484892
[SERVER] retransmitted DATA seq 484892[SERVER][DEBUG] raw packet len=60

[SERVER][DEBUG] accepted ACK 484916
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484940
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484964
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 484990
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 485014
[SERVER] retransmitted DATA seq 485014[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 485038

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 485061
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 485085
[SERVER][DEBUG] raw packet len=60
